SESSION_ID,CONSUMED_QUANTITY,DESCRIPTION
44100004737,,ULSMGO 0.1
44100004737,10,LSHFO 0.5
44100004743,,ULSMGO 0.1
44100004743,2,LSHFO 0.5
44100004747,,ULSMGO 0.1
44100004747,,LSHFO 0.5
44100004751,,ULSMGO 0.1
44100004751,,LSHFO 0.5
44100004754,,ULSMGO 0.1
44100004754,,LSHFO 0.5
44100004756,,ULSMGO 0.1
44100004756,,LSHFO 0.5
44100004759,,ULSMGO 0.1
44100004759,,LSHFO 0.5
44100004761,,ULSMGO 0.1
44100004761,,LSHFO 0.5
44100004769,,ULSMGO 0.1
44100004769,,LSHFO 0.5
44100004773,,ULSMGO 0.1
44100004773,1.5,LSHFO 0.5
44100004777,,ULSMGO 0.1
44100004777,10,LSHFO 0.5
44100004783,,ULSMGO 0.1
44100004783,1,LSHFO 0.5
44100004787,0,ULSMGO 0.1
44100004787,0,LSHFO 0.5
44100004791,,ULSMGO 0.1
44100004791,2,LSHFO 0.5
44100004795,0,ULSMGO 0.1
44100004795,0,LSHFO 0.5
44100004801,,ULSMGO 0.1
44100004801,1,LSHFO 0.5
44100004805,,ULSMGO 0.1
44100004805,,LSHFO 0.5
44100004807,,ULSMGO 0.1
44100004807,,LSHFO 0.5
44100004809,,ULSMGO 0.1
44100004809,,LSHFO 0.5
44100004812,0,ULSMGO 0.1
44100004812,0,LSHFO 0.5
44100004816,0,ULSMGO 0.1
44100004816,0,LSHFO 0.5
44100004818,0,ULSMGO 0.1
44100004818,0,LSHFO 0.5
44100004820,,ULSMGO 0.1
44100004820,,LSHFO 0.5
44100004822,,ULSMGO 0.1
44100004822,,LSHFO 0.5
44100004824,,ULSMGO 0.1
44100004824,,LSHFO 0.5
44100004826,,ULSMGO 0.1
44100004826,,LSHFO 0.5
44100004830,,ULSMGO 0.1
44100004830,1.5,LSHFO 0.5
44100004834,,ULSMGO 0.1
44100004834,5,LSHFO 0.5
44100004840,,ULSMGO 0.1
44100004840,1.2,LSHFO 0.5
44100004844,,ULSMGO 0.1
44100004844,,LSHFO 0.5
44100004846,,ULSMGO 0.1
44100004846,,LSHFO 0.5
44100004848,,ULSMGO 0.1
44100004848,,LSHFO 0.5
44100004856,,ULSMGO 0.1
44100004856,,LSHFO 0.5
44100004860,,ULSMGO 0.1
44100004860,1.5,LSHFO 0.5
44100004864,,ULSMGO 0.1
44100004864,40,LSHFO 0.5
44100004866,0,ULSMGO 0.1
44100004866,42,LSHFO 0.5
44100004869,,ULSMGO 0.1
44100004869,43,LSHFO 0.5
44100004871,,ULSMGO 0.1
44100004871,28,LSHFO 0.5
44100004877,,ULSMGO 0.1
44100004877,1.5,LSHFO 0.5
44100004882,0,ULSMGO 0.1
44100004882,0,LSHFO 0.5
44100004884,,ULSMGO 0.1
44100004884,,LSHFO 0.5
44100004888,,ULSMGO 0.1
44100004888,1.5,LSHFO 0.5
44100004892,,ULSMGO 0.1
44100004892,,LSHFO 0.5
44100004896,,ULSMGO 0.1
44100004896,1.5,LSHFO 0.5
44100004900,,ULSMGO 0.1
44100004900,19,LSHFO 0.5
44100004902,,ULSMGO 0.1
44100004902,47,LSHFO 0.5
44100004904,,ULSMGO 0.1
44100004904,47,LSHFO 0.5
44100004906,,ULSMGO 0.1
44100004906,47,LSHFO 0.5
44100004910,,ULSMGO 0.1
44100004910,10,LSHFO 0.5
44100004916,,ULSMGO 0.1
44100004916,1.526,LSHFO 0.5
44100004921,,ULSMGO 0.1
44100004921,,LSHFO 0.5
44100004923,,ULSMGO 0.1
44100004923,,LSHFO 0.5
44100004925,,ULSMGO 0.1
44100004925,,LSHFO 0.5
44100004927,,ULSMGO 0.1
44100004927,,LSHFO 0.5
44100004931,,ULSMGO 0.1
44100004931,,LSHFO 0.5
44100004937,,ULSMGO 0.1
44100004937,1.5,LSHFO 0.5
44100004942,0,ULSMGO 0.1
44100004942,0,LSHFO 0.5
44100004946,,ULSMGO 0.1
44100004946,1.5,LSHFO 0.5
44100004950,0,ULSMGO 0.1
44100004950,28,LSHFO 0.5
44100004952,0,ULSMGO 0.1
44100004952,40,LSHFO 0.5
44100004954,,ULSMGO 0.1
44100004954,42,LSHFO 0.5
44100004958,,ULSMGO 0.1
44100004958,46,LSHFO 0.5
44100004960,0,ULSMGO 0.1
44100004960,57,LSHFO 0.5
44100004962,0,ULSMGO 0.1
44100004962,57,LSHFO 0.5
44100004965,0,ULSMGO 0.1
44100004965,57,LSHFO 0.5
44100004967,0,ULSMGO 0.1
44100004967,57,LSHFO 0.5
44100004969,,ULSMGO 0.1
44100004969,47,LSHFO 0.5
44100004971,,ULSMGO 0.1
44100004971,49,LSHFO 0.5
44100004973,0,ULSMGO 0.1
44100004973,57,LSHFO 0.5
44100004975,,ULSMGO 0.1
44100004975,57,LSHFO 0.5
44100004977,,ULSMGO 0.1
44100004977,57,LSHFO 0.5
44100004979,,ULSMGO 0.1
44100004979,57,LSHFO 0.5
44100004981,,ULSMGO 0.1
44100004981,60,LSHFO 0.5
44100004987,2.5,ULSMGO 0.1
44100004987,,LSHFO 0.5
44100004991,,ULSMGO 0.1
44100004991,,LSHFO 0.5
44100004993,,ULSMGO 0.1
44100004993,,LSHFO 0.5
44100004995,,ULSMGO 0.1
44100004995,,LSHFO 0.5
44100004999,1.5,ULSMGO 0.1
44100004999,,LSHFO 0.5
44100005003,,ULSMGO 0.1
44100005003,,LSHFO 0.5
44100005007,2.5,ULSMGO 0.1
44100005007,,LSHFO 0.5
44100005011,,ULSMGO 0.1
44100005011,38,LSHFO 0.5
44100005013,0,ULSMGO 0.1
44100005013,47,LSHFO 0.5
44100005015,,ULSMGO 0.1
44100005015,47,LSHFO 0.5
44100005017,,ULSMGO 0.1
44100005017,47,LSHFO 0.5
44100005019,,ULSMGO 0.1
44100005019,47,LSHFO 0.5
44100005021,,ULSMGO 0.1
44100005021,47,LSHFO 0.5
44100005024,,ULSMGO 0.1
44100005024,47,LSHFO 0.5
44100005026,,ULSMGO 0.1
44100005026,47,LSHFO 0.5
44100005028,,ULSMGO 0.1
44100005028,47,LSHFO 0.5
44100005030,,ULSMGO 0.1
44100005030,47,LSHFO 0.5
44100005032,,ULSMGO 0.1
44100005032,47,LSHFO 0.5
44100005034,,ULSMGO 0.1
44100005034,47,LSHFO 0.5
44100005036,,ULSMGO 0.1
44100005036,47,LSHFO 0.5
44100005038,,ULSMGO 0.1
44100005038,11,LSHFO 0.5
44100005044,,ULSMGO 0.1
44100005044,1.5,LSHFO 0.5
44100005048,,ULSMGO 0.1
44100005048,,LSHFO 0.5
44100005050,,ULSMGO 0.1
44100005050,,LSHFO 0.5
44100005052,0,ULSMGO 0.1
44100005052,0,LSHFO 0.5
44100005054,,ULSMGO 0.1
44100005054,,LSHFO 0.5
44100005056,,ULSMGO 0.1
44100005056,,LSHFO 0.5
44100005060,,ULSMGO 0.1
44100005060,2.5,LSHFO 0.5
44100005065,,ULSMGO 0.1
44100005065,,LSHFO 0.5
44100005069,,ULSMGO 0.1
44100005069,2.5,LSHFO 0.5
44100005073,,ULSMGO 0.1
44100005073,16,LSHFO 0.5
44100005075,,ULSMGO 0.1
44100005075,47,LSHFO 0.5
44100005077,,ULSMGO 0.1
44100005077,47,LSHFO 0.5
44100005079,,ULSMGO 0.1
44100005079,47,LSHFO 0.5
44100005081,,ULSMGO 0.1
44100005081,46,LSHFO 0.5
44100005083,,ULSMGO 0.1
44100005083,47.23,LSHFO 0.5
44100005085,0,ULSMGO 0.1
44100005085,52,LSHFO 0.5
44100005088,0,ULSMGO 0.1
44100005088,52,LSHFO 0.5
44100005091,,ULSMGO 0.1
44100005091,52,LSHFO 0.5
44100005095,,ULSMGO 0.1
44100005095,52,LSHFO 0.5
44100005097,,ULSMGO 0.1
44100005097,52,LSHFO 0.5
44100005099,,ULSMGO 0.1
44100005099,52,LSHFO 0.5
44100005101,,ULSMGO 0.1
44100005101,52,LSHFO 0.5
44100005103,,ULSMGO 0.1
44100005103,52,LSHFO 0.5
44100005107,,ULSMGO 0.1
44100005107,59,LSHFO 0.5
44100005109,2.3,ULSMGO 0.1
44100005109,36,LSHFO 0.5
44100005170,0,ULSMGO 0.1
44100005170,,LSHFO 0.5
44100005174,175,ULSMGO 0.1
44100005174,,LSHFO 0.5
44100005178,,ULSMGO 0.1
44100005178,27,LSHFO 0.5
44100005182,0,ULSMGO 0.1
44100005182,40,LSHFO 0.5
44100005190,0,ULSMGO 0.1
44100005190,7.5,LSHFO 0.5
44100005195,,ULSMGO 0.1
44100005195,0,LSHFO 0.5
44100005201,0,ULSMGO 0.1
44100005201,3,LSHFO 0.5
44100005207,,ULSMGO 0.1
44100005207,2,LSHFO 0.5
44100005211,,ULSMGO 0.1
44100005211,30.45,LSHFO 0.5
44100005214,,ULSMGO 0.1
44100005214,40,LSHFO 0.5
44100005216,0,ULSMGO 0.1
44100005216,40,LSHFO 0.5
44100005218,0,ULSMGO 0.1
44100005218,40,LSHFO 0.5
44100005220,0,ULSMGO 0.1
44100005220,40,LSHFO 0.5
44100005222,0,ULSMGO 0.1
44100005222,40,LSHFO 0.5
44100005224,0,ULSMGO 0.1
44100005224,47.8,LSHFO 0.5
44100005226,0,ULSMGO 0.1
44100005226,35,LSHFO 0.5
44100005228,0,ULSMGO 0.1
44100005228,40,LSHFO 0.5
44100005230,,ULSMGO 0.1
44100005230,45,LSHFO 0.5
44100005232,0,ULSMGO 0.1
44100005232,46,LSHFO 0.5
44100005260,0.5,ULSMGO 0.1
44100005260,,LSHFO 0.5
44100005264,,ULSMGO 0.1
44100005264,,LSHFO 0.5
44100005268,,ULSMGO 0.1
44100005268,,LSHFO 0.5
44100005272,,ULSMGO 0.1
44100005272,,LSHFO 0.5
44100005281,,ULSMGO 0.1
44100005281,10,LSHFO 0.5
44100005291,,ULSMGO 0.1
44100005291,,LSHFO 0.5
44100005296,,ULSMGO 0.1
44100005296,3,LSHFO 0.5
44100005300,,ULSMGO 0.1
44100005300,,LSHFO 0.5
44100005306,,ULSMGO 0.1
44100005306,1.6,LSHFO 0.5
44100005311,,ULSMGO 0.1
44100005311,,LSHFO 0.5
44100005324,0,ULSMGO 0.1
44100005324,0,LSHFO 0.5
44100005328,0,ULSMGO 0.1
44100005328,45,LSHFO 0.5
44100005336,0,ULSMGO 0.1
44100005336,46,LSHFO 0.5
44100005338,0,ULSMGO 0.1
44100005338,0,LSHFO 0.5
44100005344,,ULSMGO 0.1
44100005344,2,LSHFO 0.5
44100005349,0,ULSMGO 0.1
44100005349,0,LSHFO 0.5
44100005353,0,ULSMGO 0.1
44100005353,1,LSHFO 0.5
44100005357,0,ULSMGO 0.1
44100005357,27,LSHFO 0.5
44100005367,,ULSMGO 0.1
44100005367,40,LSHFO 0.5
44100005369,0,ULSMGO 0.1
44100005369,40,LSHFO 0.5
44100005380,,ULSMGO 0.1
44100005380,43,LSHFO 0.5
44100005388,,ULSMGO 0.1
44100005388,1.5,LSHFO 0.5
44100005397,0,ULSMGO 0.1
44100005397,0,LSHFO 0.5
44100005402,,ULSMGO 0.1
44100005402,1,LSHFO 0.5
44100005408,,ULSMGO 0.1
44100005408,,LSHFO 0.5
44100005420,,ULSMGO 0.1
44100005420,4,LSHFO 0.5
44100005429,,ULSMGO 0.1
44100005429,,LSHFO 0.5
44100005434,0,ULSMGO 0.1
44100005434,3.75,LSHFO 0.5
44100005438,0,ULSMGO 0.1
44100005438,33,LSHFO 0.5
44100005444,0,ULSMGO 0.1
44100005444,1,LSHFO 0.5
44100005455,,ULSMGO 0.1
44100005455,,LSHFO 0.5
44100005460,0,ULSMGO 0.1
44100005460,13,LSHFO 0.5
44100005464,0,ULSMGO 0.1
44100005464,0,LSHFO 0.5
44100005468,0,ULSMGO 0.1
44100005468,1.5,LSHFO 0.5
44100005474,,ULSMGO 0.1
44100005474,34,LSHFO 0.5
44100005480,0,ULSMGO 0.1
44100005480,12,LSHFO 0.5
44100005488,0,ULSMGO 0.1
44100005488,2,LSHFO 0.5
44100005494,0,ULSMGO 0.1
44100005494,10,LSHFO 0.5
44100005501,,ULSMGO 0.1
44100005501,1,LSHFO 0.5
44100005506,0,ULSMGO 0.1
44100005506,0,LSHFO 0.5
44100005510,0,ULSMGO 0.1
44100005510,1.5,LSHFO 0.5
44100005521,,ULSMGO 0.1
44100005521,1,LSHFO 0.5
44100005526,0,ULSMGO 0.1
44100005526,15.8,LSHFO 0.5
44100005533,0,ULSMGO 0.1
44100005533,0,LSHFO 0.5
44100005538,0,ULSMGO 0.1
44100005538,0,LSHFO 0.5
44100005564,0,ULSMGO 0.1
44100005564,2,LSHFO 0.5
44100005569,0,ULSMGO 0.1
44100005569,47,LSHFO 0.5
44100005571,,ULSMGO 0.1
44100005571,47,LSHFO 0.5
44100005573,0,ULSMGO 0.1
44100005573,47,LSHFO 0.5
44100005576,0,ULSMGO 0.1
44100005576,2,LSHFO 0.5
44100005582,,ULSMGO 0.1
44100005582,4,LSHFO 0.5
44100005587,0,ULSMGO 0.1
44100005587,0,LSHFO 0.5
44100005591,0,ULSMGO 0.1
44100005591,1.5,LSHFO 0.5
44100005597,0,ULSMGO 0.1
44100005597,206,LSHFO 0.5
44100005599,0,ULSMGO 0.1
44100005599,40,LSHFO 0.5
44100005604,,ULSMGO 0.1
44100005604,,LSHFO 0.5
44100005610,0,ULSMGO 0.1
44100005610,1.4,LSHFO 0.5
44100005618,0,ULSMGO 0.1
44100005618,1.6,LSHFO 0.5
44100005626,0,ULSMGO 0.1
44100005626,2.4,LSHFO 0.5
44100005630,,ULSMGO 0.1
44100005630,24,LSHFO 0.5
44100005632,0,ULSMGO 0.1
44100005632,40,LSHFO 0.5
44100005634,0,ULSMGO 0.1
44100005634,40,LSHFO 0.5
44100005636,0,ULSMGO 0.1
44100005636,40,LSHFO 0.5
44100005638,0,ULSMGO 0.1
44100005638,40,LSHFO 0.5
44100005640,0,ULSMGO 0.1
44100005640,40,LSHFO 0.5
44100005642,0,ULSMGO 0.1
44100005642,43,LSHFO 0.5
44100005644,0,ULSMGO 0.1
44100005644,40,LSHFO 0.5
44100005646,,ULSMGO 0.1
44100005646,47,LSHFO 0.5
44100005648,0,ULSMGO 0.1
44100005648,47,LSHFO 0.5
44100005650,,ULSMGO 0.1
44100005650,47,LSHFO 0.5
44100005652,0,ULSMGO 0.1
44100005652,47,LSHFO 0.5
44100005654,0,ULSMGO 0.1
44100005654,47,LSHFO 0.5
44100005656,0,ULSMGO 0.1
44100005656,43,LSHFO 0.5
44100005658,,ULSMGO 0.1
44100005658,,LSHFO 0.5
44100005660,,ULSMGO 0.1
44100005660,47,LSHFO 0.5
44100005662,,ULSMGO 0.1
44100005662,47,LSHFO 0.5
44100005665,0,ULSMGO 0.1
44100005665,47,LSHFO 0.5
44100005667,0,ULSMGO 0.1
44100005667,47,LSHFO 0.5
44100005669,,ULSMGO 0.1
44100005669,47,LSHFO 0.5
44100005671,,ULSMGO 0.1
44100005671,47,LSHFO 0.5
44100005673,,ULSMGO 0.1
44100005673,47,LSHFO 0.5
44100005683,0,ULSMGO 0.1
44100005683,47,LSHFO 0.5
44100005685,,ULSMGO 0.1
44100005685,47,LSHFO 0.5
44100005687,,ULSMGO 0.1
44100005687,47,LSHFO 0.5
44100005690,,ULSMGO 0.1
44100005690,40,LSHFO 0.5
44100005693,,ULSMGO 0.1
44100005693,40,LSHFO 0.5
44100005695,,ULSMGO 0.1
44100005695,40,LSHFO 0.5
44100005697,,ULSMGO 0.1
44100005697,40,LSHFO 0.5
44100005699,,ULSMGO 0.1
44100005699,40,LSHFO 0.5
44100005701,,ULSMGO 0.1
44100005701,44,LSHFO 0.5
44100005709,,ULSMGO 0.1
44100005709,44,LSHFO 0.5
44100005711,,ULSMGO 0.1
44100005711,37,LSHFO 0.5
44100005715,2,ULSMGO 0.1
44100005715,15,LSHFO 0.5
44100005724,1.33,ULSMGO 0.1
44100005724,,LSHFO 0.5
44100005731,11.92,ULSMGO 0.1
44100005731,,LSHFO 0.5
44100005733,,ULSMGO 0.1
44100005733,,LSHFO 0.5
44100005735,13.92,ULSMGO 0.1
44100005735,,LSHFO 0.5
44100005737,6.76,ULSMGO 0.1
44100005737,,LSHFO 0.5
44100005739,3,ULSMGO 0.1
44100005739,,LSHFO 0.5
44100005741,,ULSMGO 0.1
44100005741,,LSHFO 0.5
44100005743,6.45,ULSMGO 0.1
44100005743,,LSHFO 0.5
44100005747,,ULSMGO 0.1
44100005747,,LSHFO 0.5
44100005750,7.66,ULSMGO 0.1
44100005750,,LSHFO 0.5
44100005752,,ULSMGO 0.1
44100005752,,LSHFO 0.5
44100005755,1.2,ULSMGO 0.1
44100005755,0,LSHFO 0.5
44100005757,0,ULSMGO 0.1
44100005757,0,LSHFO 0.5
44100005760,4.6,ULSMGO 0.1
44100005760,,LSHFO 0.5
44100005769,1,ULSMGO 0.1
44100005769,,LSHFO 0.5
44100005773,5.4,ULSMGO 0.1
44100005773,,LSHFO 0.5
44100005776,,ULSMGO 0.1
44100005776,,LSHFO 0.5
44100005778,0.8,ULSMGO 0.1
44100005778,,LSHFO 0.5
44100005783,0,ULSMGO 0.1
44100005783,0,LSHFO 0.5
44100005787,0.5,ULSMGO 0.1
44100005787,,LSHFO 0.5
44100005792,21.73,ULSMGO 0.1
44100005792,,LSHFO 0.5
44100005795,2.04,ULSMGO 0.1
44100005795,40.25,LSHFO 0.5
44100005797,,ULSMGO 0.1
44100005797,39,LSHFO 0.5
44100005799,,ULSMGO 0.1
44100005799,40,LSHFO 0.5
44100005801,,ULSMGO 0.1
44100005801,40,LSHFO 0.5
44100005805,,ULSMGO 0.1
44100005805,37,LSHFO 0.5
44100005807,0,ULSMGO 0.1
44100005807,36,LSHFO 0.5
44100005810,0,ULSMGO 0.1
44100005810,36,LSHFO 0.5
44100005812,,ULSMGO 0.1
44100005812,37,LSHFO 0.5
44100005821,,ULSMGO 0.1
44100005821,35,LSHFO 0.5
44100005823,,ULSMGO 0.1
44100005823,44,LSHFO 0.5
44100005825,,ULSMGO 0.1
44100005825,35,LSHFO 0.5
44100005950,,ULSMGO 0.1
44100005950,33,LSHFO 0.5
44100005952,,ULSMGO 0.1
44100005952,37,LSHFO 0.5
44100005954,,ULSMGO 0.1
44100005954,54,LSHFO 0.5
44100005957,,ULSMGO 0.1
44100005957,54,LSHFO 0.5
44100005959,,ULSMGO 0.1
44100005959,48,LSHFO 0.5
44100005961,,ULSMGO 0.1
44100005961,48,LSHFO 0.5
44100005963,,ULSMGO 0.1
44100005963,48,LSHFO 0.5
44100005965,1,ULSMGO 0.1
44100005965,46,LSHFO 0.5
44100005967,,ULSMGO 0.1
44100005967,47,LSHFO 0.5
44100005969,,ULSMGO 0.1
44100005969,45,LSHFO 0.5
44100005971,,ULSMGO 0.1
44100005971,44,LSHFO 0.5
44100005973,,ULSMGO 0.1
44100005973,26,LSHFO 0.5
44100005975,,ULSMGO 0.1
44100005975,46,LSHFO 0.5
44100005977,,ULSMGO 0.1
44100005977,47,LSHFO 0.5
44100005979,,ULSMGO 0.1
44100005979,47,LSHFO 0.5
44100005981,,ULSMGO 0.1
44100005981,47,LSHFO 0.5
44100005983,,ULSMGO 0.1
44100005983,47,LSHFO 0.5
44100005985,,ULSMGO 0.1
44100005985,47,LSHFO 0.5
44100005992,0,ULSMGO 0.1
44100005992,7,LSHFO 0.5
44100005999,0,ULSMGO 0.1
44100005999,0,LSHFO 0.5
44100005999,0,LSMGO 0.5
44100006024,,ULSMGO 0.1
44100006024,15,LSHFO 0.5
44100006028,,ULSMGO 0.1
44100006028,,LSHFO 0.5
44100006032,,ULSMGO 0.1
44100006032,15,LSHFO 0.5
44100006038,,ULSMGO 0.1
44100006038,21,LSHFO 0.5
44100006042,,ULSMGO 0.1
44100006042,10,LSHFO 0.5
44100006049,,ULSMGO 0.1
44100006049,9,LSHFO 0.5
44100006051,,ULSMGO 0.1
44100006051,46,LSHFO 0.5
44100006053,,ULSMGO 0.1
44100006053,46,LSHFO 0.5
44100006059,,ULSMGO 0.1
44100006059,4,LSHFO 0.5
44100006063,,ULSMGO 0.1
44100006063,,LSHFO 0.5
44100006067,,ULSMGO 0.1
44100006067,15,LSHFO 0.5
44100006071,,ULSMGO 0.1
44100006071,,LSHFO 0.5
44100006075,,ULSMGO 0.1
44100006075,10,LSHFO 0.5
44100006079,,ULSMGO 0.1
44100006079,18,LSHFO 0.5
44100006081,,ULSMGO 0.1
44100006081,50,LSHFO 0.5
44100006085,,ULSMGO 0.1
44100006085,50,LSHFO 0.5
44100006092,,ULSMGO 0.1
44100006092,10,LSHFO 0.5
44100006096,,ULSMGO 0.1
44100006096,,LSHFO 0.5
44100006100,,ULSMGO 0.1
44100006100,9,LSHFO 0.5
44100006104,,ULSMGO 0.1
44100006104,,LSHFO 0.5
44100006108,,ULSMGO 0.1
44100006108,15,LSHFO 0.5
44100006115,,ULSMGO 0.1
44100006115,42,LSHFO 0.5
44100006117,,ULSMGO 0.1
44100006117,47,LSHFO 0.5
44100006125,,ULSMGO 0.1
44100006125,15,LSHFO 0.5
44100006129,,ULSMGO 0.1
44100006129,0,LSHFO 0.5
44100006133,,ULSMGO 0.1
44100006133,10,LSHFO 0.5
44100006137,,ULSMGO 0.1
44100006137,29,LSHFO 0.5
44100006139,,ULSMGO 0.1
44100006139,46,LSHFO 0.5
44100006141,,ULSMGO 0.1
44100006141,46,LSHFO 0.5
44100006152,,ULSMGO 0.1
44100006152,,LSHFO 0.5
44100006163,,ULSMGO 0.1
44100006163,15,LSHFO 0.5
44100006167,,ULSMGO 0.1
44100006167,,LSHFO 0.5
44100006177,,ULSMGO 0.1
44100006177,46,LSHFO 0.5
44100006179,,ULSMGO 0.1
44100006179,48,LSHFO 0.5
44100006181,,ULSMGO 0.1
44100006181,46,LSHFO 0.5
44100006183,,ULSMGO 0.1
44100006183,47,LSHFO 0.5
44100006185,,ULSMGO 0.1
44100006185,45,LSHFO 0.5
44100006187,,ULSMGO 0.1
44100006187,46,LSHFO 0.5
44100006189,,ULSMGO 0.1
44100006189,46,LSHFO 0.5
44100006192,,ULSMGO 0.1
44100006192,48,LSHFO 0.5
44100006194,,ULSMGO 0.1
44100006194,47,LSHFO 0.5
44100006196,,ULSMGO 0.1
44100006196,46,LSHFO 0.5
44100006202,0,ULSMGO 0.1
44100006202,28,LSHFO 0.5
44100006206,,ULSMGO 0.1
44100006206,,LSHFO 0.5
44100006212,,ULSMGO 0.1
44100006212,10,LSHFO 0.5
44100006214,,ULSMGO 0.1
44100006214,41,LSHFO 0.5
44100006216,,ULSMGO 0.1
44100006216,47,LSHFO 0.5
44100006218,,ULSMGO 0.1
44100006218,43,LSHFO 0.5
44100006220,,ULSMGO 0.1
44100006220,46,LSHFO 0.5
44100006222,,ULSMGO 0.1
44100006222,46,LSHFO 0.5
44100006225,,ULSMGO 0.1
44100006225,45,LSHFO 0.5
44100006227,,ULSMGO 0.1
44100006227,47,LSHFO 0.5
44100006229,,ULSMGO 0.1
44100006229,47,LSHFO 0.5
44100006231,,ULSMGO 0.1
44100006231,43,LSHFO 0.5
44100006234,,ULSMGO 0.1
44100006234,46,LSHFO 0.5
44100006249,,ULSMGO 0.1
44100006249,,LSHFO 0.5
44100006253,,ULSMGO 0.1
44100006253,,LSHFO 0.5
44100006257,,ULSMGO 0.1
44100006257,2,LSHFO 0.5
44100006266,,ULSMGO 0.1
44100006266,,LSHFO 0.5
44100006299,,ULSMGO 0.1
44100006299,,LSHFO 0.5
44100006303,,ULSMGO 0.1
44100006303,2,LSHFO 0.5
44100006308,,ULSMGO 0.1
44100006308,2,LSHFO 0.5
44100006314,,ULSMGO 0.1
44100006314,5,LSHFO 0.5
44100006318,,ULSMGO 0.1
44100006318,,LSHFO 0.5
44100006322,,ULSMGO 0.1
44100006322,2,LSHFO 0.5
44100006324,,ULSMGO 0.1
44100006324,6,LSHFO 0.5
44100006334,,ULSMGO 0.1
44100006334,,LSHFO 0.5
44100006338,,ULSMGO 0.1
44100006338,6,LSHFO 0.5
44100006395,,ULSMGO 0.1
44100006395,15,LSHFO 0.5
44100006401,,ULSMGO 0.1
44100006401,5,LSHFO 0.5
44100006405,,ULSMGO 0.1
44100006405,17,LSHFO 0.5
44100006411,,ULSMGO 0.1
44100006411,8,LSHFO 0.5
44100006415,0,ULSMGO 0.1
44100006415,0,LSHFO 0.5
44100006421,0,ULSMGO 0.1
44100006421,3,LSHFO 0.5
44100006426,0,ULSMGO 0.1
44100006426,0,LSHFO 0.5
44100006430,,ULSMGO 0.1
44100006430,3,LSHFO 0.5
44100006434,0,ULSMGO 0.1
44100006434,47,LSHFO 0.5
44100006436,,ULSMGO 0.1
44100006436,47,LSHFO 0.5
44100006439,,ULSMGO 0.1
44100006439,47,LSHFO 0.5
44100006441,,ULSMGO 0.1
44100006441,39,LSHFO 0.5
44100006443,,ULSMGO 0.1
44100006443,47,LSHFO 0.5
44100006445,,ULSMGO 0.1
44100006445,50,LSHFO 0.5
44100006447,,ULSMGO 0.1
44100006447,47,LSHFO 0.5
44100006449,,ULSMGO 0.1
44100006449,54,LSHFO 0.5
44100006451,,ULSMGO 0.1
44100006451,53,LSHFO 0.5
44100006453,0,ULSMGO 0.1
44100006453,47,LSHFO 0.5
44100006492,,ULSMGO 0.1
44100006492,50,LSHFO 0.5
44100006494,,ULSMGO 0.1
44100006494,55,LSHFO 0.5
44100006502,,ULSMGO 0.1
44100006502,2,LSHFO 0.5
44100006506,,ULSMGO 0.1
44100006506,10,LSHFO 0.5
44100006508,,ULSMGO 0.1
44100006508,12,LSHFO 0.5
44100006510,,ULSMGO 0.1
44100006510,4,LSHFO 0.5
44100006512,0,ULSMGO 0.1
44100006512,4,LSHFO 0.5
44100006514,,ULSMGO 0.1
44100006514,3,LSHFO 0.5
44100006516,,ULSMGO 0.1
44100006516,3,LSHFO 0.5
44100006518,,ULSMGO 0.1
44100006518,10,LSHFO 0.5
44100006520,,ULSMGO 0.1
44100006520,11,LSHFO 0.5
44100006522,,ULSMGO 0.1
44100006522,1,LSHFO 0.5
44100006524,,ULSMGO 0.1
44100006524,1,LSHFO 0.5
44100006526,,ULSMGO 0.1
44100006526,15,LSHFO 0.5
44100006529,,ULSMGO 0.1
44100006529,12,LSHFO 0.5
44100006531,0,ULSMGO 0.1
44100006531,1,LSHFO 0.5
44100006534,,ULSMGO 0.1
44100006534,1,LSHFO 0.5
44100006536,,ULSMGO 0.1
44100006536,8,LSHFO 0.5
44100006538,0,ULSMGO 0.1
44100006538,1,LSHFO 0.5
44100006540,,ULSMGO 0.1
44100006540,1,LSHFO 0.5
44100006542,,ULSMGO 0.1
44100006542,5,LSHFO 0.5
44100006544,,ULSMGO 0.1
44100006544,8,LSHFO 0.5
44100006559,,ULSMGO 0.1
44100006559,,LSHFO 0.5
44100006567,,ULSMGO 0.1
44100006567,,LSHFO 0.5
44100006589,0,ULSMGO 0.1
44100006589,16,LSHFO 0.5
44100006593,,ULSMGO 0.1
44100006593,6,LSHFO 0.5
44100006595,0,ULSMGO 0.1
44100006595,48,LSHFO 0.5
44100006597,0,ULSMGO 0.1
44100006597,48,LSHFO 0.5
44100006599,,ULSMGO 0.1
44100006599,48,LSHFO 0.5
44100006601,,ULSMGO 0.1
44100006601,48,LSHFO 0.5
44100006603,,ULSMGO 0.1
44100006603,48,LSHFO 0.5
44100006605,,ULSMGO 0.1
44100006605,48,LSHFO 0.5
44100006607,,ULSMGO 0.1
44100006607,48,LSHFO 0.5
44100006609,,ULSMGO 0.1
44100006609,44,LSHFO 0.5
44100006613,,ULSMGO 0.1
44100006613,46,LSHFO 0.5
44100006615,,ULSMGO 0.1
44100006615,60,LSHFO 0.5
44100006619,,ULSMGO 0.1
44100006619,47,LSHFO 0.5
44100006647,,ULSMGO 0.1
